ID,Pred
2019_1242_1438,0.279
2019_1242_1439,0.4285
2019_1242_1449,0.6895
2019_1242_1458,0.494
2019_1242_1459,0.608
2019_1242_1463,0.767
2019_1243_1246,0.43
2019_1243_1251,0.5405
2019_1243_1257,0.666
2019_1243_1261,0.5
2019_1243_1266,0.586
2019_1243_1268,0.6035
2019_1243_1276,0.2905
2019_1243_1277,0.3225
2019_1243_1278,0.725
2019_1243_1279,0.689
2019_1243_1280,0.51
2019_1243_1285,0.5895
2019_1243_1293,0.563
2019_1243_1295,0.712
2019_1243_1297,0.6405
2019_1243_1300,0.8095
2019_1243_1305,0.56
2019_1243_1308,0.571
2019_1243_1314,0.2635
2019_1243_1318,0.6825
2019_1243_1326,0.701
2019_1243_1328,0.7315
2019_1243_1330,0.724
2019_1243_1332,0.522
2019_1243_1341,0.873
2019_1243_1345,0.4935
2019_1243_1371,0.608
2019_1243_1385,0.72
2019_1243_1387,0.7265
2019_1243_1388,0.5585
2019_1243_1393,0.571
2019_1243_1396,0.6525
2019_1243_1397,0.3185
2019_1243_1403,0.377
2019_1243_1414,0.2495
2019_1243_1416,0.611
2019_1243_1429,0.5445
2019_1243_1433,0.5715
2019_1243_1436,0.586
2019_1243_1437,0.5385
2019_1243_1438,0.1895
2019_1243_1439,0.4705
2019_1243_1449,0.597
2019_1243_1458,0.5075
2019_1243_1459,0.5515
2019_1243_1463,0.7075
2019_1246_1251,0.746
2019_1246_1257,0.686
2019_1246_1261,0.6305
2019_1246_1266,0.6185
2019_1246_1268,0.6765
2019_1246_1276,0.357
2019_1246_1277,0.455
2019_1246_1278,0.826
2019_1246_1279,0.7535
2019_1246_1280,0.55
2019_1246_1285,0.9305
2019_1246_1293,0.648
2019_1246_1295,0.8705
2019_1246_1297,0.8915
2019_1246_1300,0.916
2019_1246_1305,0.5465
2019_1246_1308,0.666
2019_1246_1314,0.44
2019_1246_1318,0.897
2019_1246_1326,0.7215
2019_1246_1328,0.762
2019_1246_1330,0.861
2019_1246_1332,0.7195
2019_1246_1341,0.9025
2019_1246_1345,0.4865
2019_1246_1371,0.759
2019_1246_1385,0.6575
2019_1246_1387,0.89
2019_1246_1388,0.6555
2019_1246_1393,0.658
2019_1246_1396,0.6675
2019_1246_1397,0.5285
2019_1246_1403,0.3625
2019_1246_1414,0.9185
2019_1246_1416,0.65
2019_1246_1429,0.6295
2019_1246_1433,0.6415
2019_1246_1436,0.9155
2019_1246_1437,0.478
2019_1246_1438,0.461
2019_1246_1439,0.4775
2019_1246_1449,0.717
2019_1246_1458,0.533
2019_1246_1459,0.852
2019_1246_1463,0.8765
2019_1251_1257,0.4155
2019_1251_1261,0.415
2019_1251_1266,0.5095
2019_1251_1268,0.4915
2019_1251_1276,0.3805
2019_1251_1277,0.1235
2019_1251_1278,0.5185
2019_1251_1279,0.5845
2019_1251_1280,0.7475
2019_1251_1285,0.6145
2019_1251_1293,0.419
2019_1251_1295,0.851
2019_1251_1297,0.6095
2019_1251_1300,0.838
2019_1251_1305,0.2545
2019_1251_1308,0.5415
2019_1251_1314,0.123
2019_1251_1318,0.5825
2019_1251_1326,0.5255
2019_1251_1328,0.472
2019_1251_1330,0.5315
2019_1251_1332,0.485
2019_1251_1341,0.895
2019_1251_1345,0.381
2019_1251_1371,0.531
2019_1251_1385,0.5325
2019_1251_1387,0.5405
2019_1251_1388,0.418
2019_1251_1393,0.3195
2019_1251_1396,0.5155
2019_1251_1397,0.2605
2019_1251_1403,0.2865
2019_1251_1414,0.5565
2019_1251_1416,0.4685
2019_1251_1429,0.38
2019_1251_1433,0.371
2019_1251_1436,0.631
2019_1251_1437,0.547
2019_1251_1438,0.021
2019_1251_1439,0.011
2019_1251_1449,0.464
2019_1251_1458,0.43
2019_1251_1459,0.425
2019_1251_1463,0.5655
2019_1257_1261,0.343
2019_1257_1266,0.531
2019_1257_1268,0.3955
2019_1257_1276,0.239
2019_1257_1277,0.213
2019_1257_1278,0.56
2019_1257_1279,0.4965
2019_1257_1280,0.419
2019_1257_1285,0.79
2019_1257_1293,0.4865
2019_1257_1295,0.898
2019_1257_1297,0.712
2019_1257_1300,0.852
2019_1257_1305,0.545
2019_1257_1308,0.6085
2019_1257_1314,0.1955
2019_1257_1318,0.7365
2019_1257_1326,0.4715
2019_1257_1328,0.3925
2019_1257_1330,0.7865
2019_1257_1332,0.581
2019_1257_1341,0.763
2019_1257_1345,0.2665
2019_1257_1371,0.54
2019_1257_1385,0.587
2019_1257_1387,0.794
2019_1257_1388,0.5675
2019_1257_1393,0.4055
2019_1257_1396,0.527
2019_1257_1397,0.3135
2019_1257_1403,0.293
2019_1257_1414,0.739
2019_1257_1416,0.575
2019_1257_1429,0.517
2019_1257_1433,0.543
2019_1257_1436,0.7775
2019_1257_1437,0.534
2019_1257_1438,0.1405
2019_1257_1439,0.2745
2019_1257_1449,0.637
2019_1257_1458,0.338
2019_1257_1459,0.5465
2019_1257_1463,0.7745
2019_1261_1266,0.6545
2019_1261_1268,0.8315
2019_1261_1276,0.3785
2019_1261_1277,0.142
2019_1261_1278,0.7665
2019_1261_1279,0.6295
2019_1261_1280,0.483
2019_1261_1285,0.9265
2019_1261_1293,0.5345
2019_1261_1295,0.958
2019_1261_1297,0.8495
2019_1261_1300,0.892
2019_1261_1305,0.6165
2019_1261_1308,0.61
2019_1261_1314,0.3545
2019_1261_1318,0.8795
2019_1261_1326,0.698
2019_1261_1328,0.689
2019_1261_1330,0.8575
2019_1261_1332,0.683
2019_1261_1341,0.9545
2019_1261_1345,0.432
2019_1261_1371,0.654
2019_1261_1385,0.718
2019_1261_1387,0.874
2019_1261_1388,0.6295
2019_1261_1393,0.655
2019_1261_1396,0.65
2019_1261_1397,0.504
2019_1261_1403,0.316
2019_1261_1414,0.878
2019_1261_1416,0.5495
2019_1261_1429,0.5855
2019_1261_1433,0.6885
2019_1261_1436,0.906
2019_1261_1437,0.5215
2019_1261_1438,0.1925
2019_1261_1439,0.4235
2019_1261_1449,0.663
2019_1261_1458,0.4145
2019_1261_1459,0.7185
2019_1261_1463,0.967
2019_1266_1268,0.4505
2019_1266_1276,0.186
2019_1266_1277,0.201
2019_1266_1278,0.577
2019_1266_1279,0.5925
2019_1266_1280,0.488
2019_1266_1285,0.7105
2019_1266_1293,0.191
2019_1266_1295,0.828
2019_1266_1297,0.695
2019_1266_1300,0.891
2019_1266_1305,0.495
2019_1266_1308,0.607
2019_1266_1314,0.2495
2019_1266_1318,0.7065
2019_1266_1326,0.544
2019_1266_1328,0.5375
2019_1266_1330,0.7565
2019_1266_1332,0.5655
2019_1266_1341,0.771
2019_1266_1345,0.3645
2019_1266_1371,0.558
2019_1266_1385,0.622
2019_1266_1387,0.8025
2019_1266_1388,0.5135
2019_1266_1393,0.5305
2019_1266_1396,0.609
2019_1266_1397,0.3195
2019_1266_1403,0.2245
2019_1266_1414,0.669
2019_1266_1416,0.5815
2019_1266_1429,0.492
2019_1266_1433,0.4835
2019_1266_1436,0.66
2019_1266_1437,0.526
2019_1266_1438,0.1265
2019_1266_1439,0.2715
2019_1266_1449,0.661
2019_1266_1458,0.389
2019_1266_1459,0.531
2019_1266_1463,0.732
2019_1268_1276,0.261
2019_1268_1277,0.266
2019_1268_1278,0.6575
2019_1268_1279,0.546
2019_1268_1280,0.511
2019_1268_1285,0.76
2019_1268_1293,0.509
2019_1268_1295,0.832
2019_1268_1297,0.72
2019_1268_1300,0.886
2019_1268_1305,0.5155
2019_1268_1308,0.6625
2019_1268_1314,0.203
2019_1268_1318,0.688
2019_1268_1326,0.589
2019_1268_1328,0.459
2019_1268_1330,0.79
2019_1268_1332,0.519
2019_1268_1341,0.739
2019_1268_1345,0.41
2019_1268_1371,0.558
2019_1268_1385,0.514
2019_1268_1387,0.745
2019_1268_1388,0.5205
2019_1268_1393,0.511
2019_1268_1396,0.5655
2019_1268_1397,0.32
2019_1268_1403,0.3025
2019_1268_1414,0.7495
2019_1268_1416,0.585
2019_1268_1429,0.5125
2019_1268_1433,0.5185
2019_1268_1436,0.7265
2019_1268_1437,0.549
2019_1268_1438,0.2285
2019_1268_1439,0.386
2019_1268_1449,0.5985
2019_1268_1458,0.386
2019_1268_1459,0.5425
2019_1268_1463,0.7035
2019_1276_1277,0.5995
2019_1276_1278,0.869
2019_1276_1279,0.7065
2019_1276_1280,0.6825
2019_1276_1285,0.9605
2019_1276_1293,0.628
2019_1276_1295,0.8365
2019_1276_1297,0.8275
2019_1276_1300,0.955
2019_1276_1305,0.625
2019_1276_1308,0.5925
2019_1276_1314,0.6015
2019_1276_1318,0.8085
2019_1276_1326,0.8845
2019_1276_1328,0.882
2019_1276_1330,0.9815
2019_1276_1332,0.7905
2019_1276_1341,0.949
2019_1276_1345,0.6055
2019_1276_1371,0.8215
2019_1276_1385,0.708
2019_1276_1387,0.9465
2019_1276_1388,0.6695
2019_1276_1393,0.83
2019_1276_1396,0.752
2019_1276_1397,0.6535
2019_1276_1403,0.174
2019_1276_1414,0.8525
2019_1276_1416,0.7965
2019_1276_1429,0.571
2019_1276_1433,0.8585
2019_1276_1436,0.849
2019_1276_1437,0.632
2019_1276_1438,0.4465
2019_1276_1439,0.612
2019_1276_1449,0.8055
2019_1276_1458,0.696
2019_1276_1459,0.5875
2019_1276_1463,0.855
2019_1277_1278,0.9625
2019_1277_1279,0.8165
2019_1277_1280,0.734
2019_1277_1285,0.91
2019_1277_1293,0.7295
2019_1277_1295,0.91
2019_1277_1297,0.929
2019_1277_1300,0.973
2019_1277_1305,0.6435
2019_1277_1308,0.788
2019_1277_1314,0.543
2019_1277_1318,0.948
2019_1277_1326,0.8915
2019_1277_1328,0.8275
2019_1277_1330,0.8445
2019_1277_1332,0.848
2019_1277_1341,0.8105
2019_1277_1345,0.64
2019_1277_1371,0.8465
2019_1277_1385,0.658
2019_1277_1387,0.896
2019_1277_1388,0.686
2019_1277_1393,0.6805
2019_1277_1396,0.729
2019_1277_1397,0.542
2019_1277_1403,0.176
2019_1277_1414,0.865
2019_1277_1416,0.806
2019_1277_1429,0.736
2019_1277_1433,0.7225
2019_1277_1436,0.87
2019_1277_1437,0.7365
2019_1277_1438,0.4665
2019_1277_1439,0.574
2019_1277_1449,0.735
2019_1277_1458,0.633
2019_1277_1459,0.747
2019_1277_1463,0.9555
2019_1278_1279,0.4465
2019_1278_1280,0.2545
2019_1278_1285,0.6835
2019_1278_1293,0.4245
2019_1278_1295,0.7305
2019_1278_1297,0.67
2019_1278_1300,0.778
2019_1278_1305,0.3445
2019_1278_1308,0.4395
2019_1278_1314,0.0875
2019_1278_1318,0.683
2019_1278_1326,0.467
2019_1278_1328,0.401
2019_1278_1330,0.624
2019_1278_1332,0.4875
2019_1278_1341,0.727
2019_1278_1345,0.1765
2019_1278_1371,0.411
2019_1278_1385,0.462
2019_1278_1387,0.549
2019_1278_1388,0.412
2019_1278_1393,0.485
2019_1278_1396,0.4805
2019_1278_1397,0.0705
2019_1278_1403,0.2055
2019_1278_1414,0.5545
2019_1278_1416,0.535
2019_1278_1429,0.326
2019_1278_1433,0.371
2019_1278_1436,0.623
2019_1278_1437,0.3615
2019_1278_1438,0.1235
2019_1278_1439,0.148
2019_1278_1449,0.4785
2019_1278_1458,0.2715
2019_1278_1459,0.363
2019_1278_1463,0.681
2019_1279_1280,0.417
2019_1279_1285,0.7765
2019_1279_1293,0.4275
2019_1279_1295,0.8575
2019_1279_1297,0.716
2019_1279_1300,0.839
2019_1279_1305,0.401
2019_1279_1308,0.512
2019_1279_1314,0.1455
2019_1279_1318,0.7445
2019_1279_1326,0.559
2019_1279_1328,0.166
2019_1279_1330,0.716
2019_1279_1332,0.53
2019_1279_1341,0.787
2019_1279_1345,0.2725
2019_1279_1371,0.61
2019_1279_1385,0.523
2019_1279_1387,0.7265
2019_1279_1388,0.451
2019_1279_1393,0.6155
2019_1279_1396,0.5455
2019_1279_1397,0.227
2019_1279_1403,0.247
2019_1279_1414,0.551
2019_1279_1416,0.5
2019_1279_1429,0.4485
2019_1279_1433,0.4385
2019_1279_1436,0.7075
2019_1279_1437,0.511
2019_1279_1438,0.16
2019_1279_1439,0.127
2019_1279_1449,0.558
2019_1279_1458,0.3525
2019_1279_1459,0.4445
2019_1279_1463,0.692
2019_1280_1285,0.9125
2019_1280_1293,0.4655
2019_1280_1295,0.979
2019_1280_1297,0.8805
2019_1280_1300,0.8865
2019_1280_1305,0.5895
2019_1280_1308,0.652
2019_1280_1314,0.311
2019_1280_1318,0.9185
2019_1280_1326,0.658
2019_1280_1328,0.6625
2019_1280_1330,0.921
2019_1280_1332,0.6295
2019_1280_1341,0.8885
2019_1280_1345,0.5605
2019_1280_1371,0.569
2019_1280_1385,0.6755
2019_1280_1387,0.858
2019_1280_1388,0.6455
2019_1280_1393,0.6045
2019_1280_1396,0.6465
2019_1280_1397,0.442
2019_1280_1403,0.3245
2019_1280_1414,0.814
2019_1280_1416,0.5945
2019_1280_1429,0.5385
2019_1280_1433,0.593
2019_1280_1436,0.877
2019_1280_1437,0.6215
2019_1280_1438,0.178
2019_1280_1439,0.4505
2019_1280_1449,0.775
2019_1280_1458,0.347
2019_1280_1459,0.5835
2019_1280_1463,0.9095
2019_1285_1293,0.2545
2019_1285_1295,0.7005
2019_1285_1297,0.647
2019_1285_1300,0.7815
2019_1285_1305,0.124
2019_1285_1308,0.2155
2019_1285_1314,0.0395
2019_1285_1318,0.527
2019_1285_1326,0.3085
2019_1285_1328,0.3275
2019_1285_1330,0.389
2019_1285_1332,0.271
2019_1285_1341,0.742
2019_1285_1345,0.0295
2019_1285_1371,0.315
2019_1285_1385,0.3445
2019_1285_1387,0.449
2019_1285_1388,0.1265
2019_1285_1393,0.2465
2019_1285_1396,0.1715
2019_1285_1397,0.0365
2019_1285_1403,0.07
2019_1285_1414,0.44
2019_1285_1416,0.183
2019_1285_1429,0.0765
2019_1285_1433,0.3265
2019_1285_1436,0.595
2019_1285_1437,0.1965
2019_1285_1438,0.0075
2019_1285_1439,0.0225
2019_1285_1449,0.3085
2019_1285_1458,0.118
2019_1285_1459,0.2435
2019_1285_1463,0.449
2019_1293_1295,0.769
2019_1293_1297,0.7255
2019_1293_1300,0.907
2019_1293_1305,0.3385
2019_1293_1308,0.547
2019_1293_1314,0.2185
2019_1293_1318,0.7105
2019_1293_1326,0.62
2019_1293_1328,0.5465
2019_1293_1330,0.7045
2019_1293_1332,0.497
2019_1293_1341,0.9225
2019_1293_1345,0.506
2019_1293_1371,0.6245
2019_1293_1385,0.6265
2019_1293_1387,0.704
2019_1293_1388,0.474
2019_1293_1393,0.4925
2019_1293_1396,0.658
2019_1293_1397,0.2625
2019_1293_1403,0.307
2019_1293_1414,0.6165
2019_1293_1416,0.5095
2019_1293_1429,0.5195
2019_1293_1433,0.5545
2019_1293_1436,0.6875
2019_1293_1437,0.573
2019_1293_1438,0.083
2019_1293_1439,0.246
2019_1293_1449,0.526
2019_1293_1458,0.4605
2019_1293_1459,0.5445
2019_1293_1463,0.7685
2019_1295_1297,0.2745
2019_1295_1300,0.883
2019_1295_1305,0.111
2019_1295_1308,0.1135
2019_1295_1314,0.034
2019_1295_1318,0.211
2019_1295_1326,0.2505
2019_1295_1328,0.2835
2019_1295_1330,0.267
2019_1295_1332,0.1065
2019_1295_1341,0.4965
2019_1295_1345,0.009
2019_1295_1371,0.1115
2019_1295_1385,0.1855
2019_1295_1387,0.2195
2019_1295_1388,0.061
2019_1295_1393,0.187
2019_1295_1396,0.1265
2019_1295_1397,0.0255
2019_1295_1403,0.0975
2019_1295_1414,0.18
2019_1295_1416,0.0885
2019_1295_1429,0.1065
2019_1295_1433,0.2115
2019_1295_1436,0.174
2019_1295_1437,0.0925
2019_1295_1438,0.0245
2019_1295_1439,0.009
2019_1295_1449,0.1955
2019_1295_1458,0.043
2019_1295_1459,0.094
2019_1295_1463,0.195
2019_1297_1300,0.809
2019_1297_1305,0.057
2019_1297_1308,0.3115
2019_1297_1314,0.086
2019_1297_1318,0.4865
2019_1297_1326,0.3235
2019_1297_1328,0.3845
2019_1297_1330,0.4295
2019_1297_1332,0.304
2019_1297_1341,0.713
2019_1297_1345,0.0825
2019_1297_1371,0.409
2019_1297_1385,0.4485
2019_1297_1387,0.4445
2019_1297_1388,0.2235
2019_1297_1393,0.3475
2019_1297_1396,0.2205
2019_1297_1397,0.027
2019_1297_1403,0.041
2019_1297_1414,0.446
2019_1297_1416,0.2025
2019_1297_1429,0.1115
2019_1297_1433,0.2725
2019_1297_1436,0.4605
2019_1297_1437,0.2875
2019_1297_1438,0.0045
2019_1297_1439,0.0425
2019_1297_1449,0.4125
2019_1297_1458,0.176
2019_1297_1459,0.3075
2019_1297_1463,0.4245
2019_1300_1305,0.053
2019_1300_1308,0.1135
2019_1300_1314,0.0345
2019_1300_1318,0.14
2019_1300_1326,0.136
2019_1300_1328,0.1795
2019_1300_1330,0.1405
2019_1300_1332,0.0985
2019_1300_1341,0.358
2019_1300_1345,0.0595
2019_1300_1371,0.1315
2019_1300_1385,0.241
2019_1300_1387,0.144
2019_1300_1388,0.1025
2019_1300_1393,0.2125
2019_1300_1396,0.173
2019_1300_1397,0.0195
2019_1300_1403,0.019
2019_1300_1414,0.122
2019_1300_1416,0.0745
2019_1300_1429,0.0425
2019_1300_1433,0.129
2019_1300_1436,0.1685
2019_1300_1437,0.0845
2019_1300_1438,0.0055
2019_1300_1439,0.0255
2019_1300_1449,0.207
2019_1300_1458,0.059
2019_1300_1459,0.091
2019_1300_1463,0.135
2019_1305_1308,0.609
2019_1305_1314,0.392
2019_1305_1318,0.851
2019_1305_1326,0.7605
2019_1305_1328,0.678
2019_1305_1330,0.799
2019_1305_1332,0.6745
2019_1305_1341,0.827
2019_1305_1345,0.486
2019_1305_1371,0.6865
2019_1305_1385,0.7365
2019_1305_1387,0.7485
2019_1305_1388,0.5565
2019_1305_1393,0.5955
2019_1305_1396,0.71
2019_1305_1397,0.432
2019_1305_1403,0.335
2019_1305_1414,0.7565
2019_1305_1416,0.6585
2019_1305_1429,0.5315
2019_1305_1433,0.5055
2019_1305_1436,0.816
2019_1305_1437,0.5695
2019_1305_1438,0.257
2019_1305_1439,0.448
2019_1305_1449,0.6495
2019_1305_1458,0.5305
2019_1305_1459,0.6075
2019_1305_1463,0.793
2019_1308_1314,0.189
2019_1308_1318,0.648
2019_1308_1326,0.559
2019_1308_1328,0.481
2019_1308_1330,0.5555
2019_1308_1332,0.4915
2019_1308_1341,0.895
2019_1308_1345,0.4105
2019_1308_1371,0.5545
2019_1308_1385,0.5845
2019_1308_1387,0.624
2019_1308_1388,0.505
2019_1308_1393,0.455
2019_1308_1396,0.549
2019_1308_1397,0.298
2019_1308_1403,0.3
2019_1308_1414,0.5595
2019_1308_1416,0.493
2019_1308_1429,0.458
2019_1308_1433,0.406
2019_1308_1436,0.668
2019_1308_1437,0.497
2019_1308_1438,0.137
2019_1308_1439,0.186
2019_1308_1449,0.5315
2019_1308_1458,0.367
2019_1308_1459,0.53
2019_1308_1463,0.6545
2019_1314_1318,0.951
2019_1314_1326,0.88
2019_1314_1328,0.8475
2019_1314_1330,0.8585
2019_1314_1332,0.8505
2019_1314_1341,0.917
2019_1314_1345,0.6325
2019_1314_1371,0.866
2019_1314_1385,0.7465
2019_1314_1387,0.868
2019_1314_1388,0.7005
2019_1314_1393,0.7675
2019_1314_1396,0.816
2019_1314_1397,0.607
2019_1314_1403,0.4775
2019_1314_1414,0.8725
2019_1314_1416,0.796
2019_1314_1429,0.703
2019_1314_1433,0.7515
2019_1314_1436,0.923
2019_1314_1437,0.6825
2019_1314_1438,0.422
2019_1314_1439,0.4785
2019_1314_1449,0.745
2019_1314_1458,0.667
2019_1314_1459,0.7195
2019_1314_1463,0.95
2019_1318_1326,0.328
2019_1318_1328,0.336
2019_1318_1330,0.375
2019_1318_1332,0.3095
2019_1318_1341,0.7385
2019_1318_1345,0.0635
2019_1318_1371,0.3665
2019_1318_1385,0.347
2019_1318_1387,0.421
2019_1318_1388,0.254
2019_1318_1393,0.2895
2019_1318_1396,0.2525
2019_1318_1397,0.032
2019_1318_1403,0.19
2019_1318_1414,0.453
2019_1318_1416,0.2035
2019_1318_1429,0.2485
2019_1318_1433,0.37
2019_1318_1436,0.5345
2019_1318_1437,0.2715
2019_1318_1438,0.0135
2019_1318_1439,0.047
2019_1318_1449,0.341
2019_1318_1458,0.2095
2019_1318_1459,0.2655
2019_1318_1463,0.459
2019_1326_1328,0.394
2019_1326_1330,0.6495
2019_1326_1332,0.5155
2019_1326_1341,0.7125
2019_1326_1345,0.288
2019_1326_1371,0.5285
2019_1326_1385,0.5915
2019_1326_1387,0.61
2019_1326_1388,0.432
2019_1326_1393,0.533
2019_1326_1396,0.541
2019_1326_1397,0.149
2019_1326_1403,0.1865
2019_1326_1414,0.561
2019_1326_1416,0.4035
2019_1326_1429,0.3215
2019_1326_1433,0.3585
2019_1326_1436,0.6065
2019_1326_1437,0.422
2019_1326_1438,0.0545
2019_1326_1439,0.1425
2019_1326_1449,0.484
2019_1326_1458,0.306
2019_1326_1459,0.3945
2019_1326_1463,0.6845
2019_1328_1330,0.5955
2019_1328_1332,0.552
2019_1328_1341,0.7295
2019_1328_1345,0.2805
2019_1328_1371,0.5815
2019_1328_1385,0.6145
2019_1328_1387,0.6515
2019_1328_1388,0.4825
2019_1328_1393,0.6515
2019_1328_1396,0.637
2019_1328_1397,0.2765
2019_1328_1403,0.2375
2019_1328_1414,0.5755
2019_1328_1416,0.539
2019_1328_1429,0.4505
2019_1328_1433,0.4075
2019_1328_1436,0.604
2019_1328_1437,0.4305
2019_1328_1438,0.1175
2019_1328_1439,0.222
2019_1328_1449,0.5655
2019_1328_1458,0.33
2019_1328_1459,0.4095
2019_1328_1463,0.627
2019_1330_1332,0.3235
2019_1330_1341,0.7085
2019_1330_1345,0.081
2019_1330_1371,0.3865
2019_1330_1385,0.509
2019_1330_1387,0.501
2019_1330_1388,0.1995
2019_1330_1393,0.248
2019_1330_1396,0.3635
2019_1330_1397,0.061
2019_1330_1403,0.0395
2019_1330_1414,0.526
2019_1330_1416,0.167
2019_1330_1429,0.171
2019_1330_1433,0.2935
2019_1330_1436,0.646
2019_1330_1437,0.211
2019_1330_1438,0.013
2019_1330_1439,0.0455
2019_1330_1449,0.427
2019_1330_1458,0.0575
2019_1330_1459,0.4075
2019_1330_1463,0.5945
2019_1332_1341,0.8925
2019_1332_1345,0.1665
2019_1332_1371,0.5525
2019_1332_1385,0.627
2019_1332_1387,0.69
2019_1332_1388,0.4225
2019_1332_1393,0.426
2019_1332_1396,0.578
2019_1332_1397,0.1745
2019_1332_1403,0.186
2019_1332_1414,0.8535
2019_1332_1416,0.4515
2019_1332_1429,0.4235
2019_1332_1433,0.415
2019_1332_1436,0.678
2019_1332_1437,0.402
2019_1332_1438,0.016
2019_1332_1439,0.0955
2019_1332_1449,0.586
2019_1332_1458,0.2905
2019_1332_1459,0.402
2019_1332_1463,0.6455
2019_1341_1345,0.053
2019_1341_1371,0.13
2019_1341_1385,0.2215
2019_1341_1387,0.215
2019_1341_1388,0.109
2019_1341_1393,0.159
2019_1341_1396,0.124
2019_1341_1397,0.041
2019_1341_1403,0.0135
2019_1341_1414,0.2195
2019_1341_1416,0.1365
2019_1341_1429,0.0765
2019_1341_1433,0.12
2019_1341_1436,0.2965
2019_1341_1437,0.096
2019_1341_1438,0.0115
2019_1341_1439,0.025
2019_1341_1449,0.1465
2019_1341_1458,0.059
2019_1341_1459,0.1265
2019_1341_1463,0.19
2019_1345_1371,0.721
2019_1345_1385,0.727
2019_1345_1387,0.8405
2019_1345_1388,0.634
2019_1345_1393,0.6825
2019_1345_1396,0.7665
2019_1345_1397,0.819
2019_1345_1403,0.435
2019_1345_1414,0.771
2019_1345_1416,0.6155
2019_1345_1429,0.5725
2019_1345_1433,0.657
2019_1345_1436,0.885
2019_1345_1437,0.86
2019_1345_1438,0.1265
2019_1345_1439,0.459
2019_1345_1449,0.775
2019_1345_1458,0.399
2019_1345_1459,0.6415
2019_1345_1463,0.9005
2019_1371_1385,0.5665
2019_1371_1387,0.641
2019_1371_1388,0.466
2019_1371_1393,0.4895
2019_1371_1396,0.4895
2019_1371_1397,0.241
2019_1371_1403,0.171
2019_1371_1414,0.5575
2019_1371_1416,0.561
2019_1371_1429,0.39
2019_1371_1433,0.3835
2019_1371_1436,0.6245
2019_1371_1437,0.425
2019_1371_1438,0.1035
2019_1371_1439,0.136
2019_1371_1449,0.5405
2019_1371_1458,0.3155
2019_1371_1459,0.172
2019_1371_1463,0.65
2019_1385_1387,0.53
2019_1385_1388,0.457
2019_1385_1393,0.341
2019_1385_1396,0.5015
2019_1385_1397,0.287
2019_1385_1403,0.2655
2019_1385_1414,0.435
2019_1385_1416,0.393
2019_1385_1429,0.372
2019_1385_1433,0.3625
2019_1385_1436,0.6095
2019_1385_1437,0.3635
2019_1385_1438,0.246
2019_1385_1439,0.135
2019_1385_1449,0.386
2019_1385_1458,0.2675
2019_1385_1459,0.3535
2019_1385_1463,0.5615
2019_1387_1388,0.1875
2019_1387_1393,0.263
2019_1387_1396,0.38
2019_1387_1397,0.058
2019_1387_1403,0.0625
2019_1387_1414,0.5025
2019_1387_1416,0.232
2019_1387_1429,0.208
2019_1387_1433,0.339
2019_1387_1436,0.5255
2019_1387_1437,0.216
2019_1387_1438,0.0115
2019_1387_1439,0.0855
2019_1387_1449,0.443
2019_1387_1458,0.142
2019_1387_1459,0.335
2019_1387_1463,0.49
2019_1388_1393,0.5385
2019_1388_1396,0.612
2019_1388_1397,0.4015
2019_1388_1403,0.351
2019_1388_1414,0.742
2019_1388_1416,0.5735
2019_1388_1429,0.532
2019_1388_1433,0.516
2019_1388_1436,0.7665
2019_1388_1437,0.5125
2019_1388_1438,0.2185
2019_1388_1439,0.238
2019_1388_1449,0.576
2019_1388_1458,0.43
2019_1388_1459,0.4985
2019_1388_1463,0.728
2019_1393_1396,0.634
2019_1393_1397,0.382
2019_1393_1403,0.2465
2019_1393_1414,0.6125
2019_1393_1416,0.57
2019_1393_1429,0.5155
2019_1393_1433,0.4105
2019_1393_1436,0.6725
2019_1393_1437,0.428
2019_1393_1438,0.103
2019_1393_1439,0.223
2019_1393_1449,0.6645
2019_1393_1458,0.315
2019_1393_1459,0.519
2019_1393_1463,0.7645
2019_1396_1397,0.1745
2019_1396_1403,0.2615
2019_1396_1414,0.593
2019_1396_1416,0.4775
2019_1396_1429,0.324
2019_1396_1433,0.393
2019_1396_1436,0.699
2019_1396_1437,0.4025
2019_1396_1438,0.0905
2019_1396_1439,0.105
2019_1396_1449,0.5215
2019_1396_1458,0.3885
2019_1396_1459,0.397
2019_1396_1463,0.6975
2019_1397_1403,0.312
2019_1397_1414,0.872
2019_1397_1416,0.7985
2019_1397_1429,0.67
2019_1397_1433,0.7215
2019_1397_1436,0.88
2019_1397_1437,0.596
2019_1397_1438,0.3645
2019_1397_1439,0.5035
2019_1397_1449,0.8025
2019_1397_1458,0.637
2019_1397_1459,0.713
2019_1397_1463,0.9735
2019_1403_1414,0.8275
2019_1403_1416,0.802
2019_1403_1429,0.604
2019_1403_1433,0.8245
2019_1403_1436,0.8245
2019_1403_1437,0.643
2019_1403_1438,0.1465
2019_1403_1439,0.5905
2019_1403_1449,0.7935
2019_1403_1458,0.785
2019_1403_1459,0.653
2019_1403_1463,0.8495
2019_1414_1416,0.2095
2019_1414_1429,0.1935
2019_1414_1433,0.3695
2019_1414_1436,0.6335
2019_1414_1437,0.2495
2019_1414_1438,0.021
2019_1414_1439,0.129
2019_1414_1449,0.4225
2019_1414_1458,0.1495
2019_1414_1459,0.372
2019_1414_1463,0.5435
2019_1416_1429,0.5385
2019_1416_1433,0.493
2019_1416_1436,0.815
2019_1416_1437,0.5195
